prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,TOURN,TURTLE,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,199026378704we,110521990042119527,0,1,2,,2,1,19,97,N,1,5,,6,1105219900421012,527,8,7,2,0,0,,,,6,37,37,6,1,2,1990,1105219900421,04,we,,,1105219900421012,1,,,8,1,,,14OCT91:23:22,2,8,1,,,,0,0,1,1,8,1730,28677,2,2,43,303.41688202,199026378704we,,0,1105219900421012
,,199026378704we,110521990042119527,,1,2,,3,0,19,19,Y,1,75,,6.5,1105219900421011,527,8,7,0,0,1,,,,6,37,37,6,1,2,1990,1105219900421,04,we,,,1105219900421011,,,,8,1,,Brunswick,14OCT91:23:22,2,8,1,,,,0,0,1,1,8,1655,28459,2,2,72,367.3718123,199026378704we,,0,1105219900421008
,BLUEFISH,199026378704wd,210521990042019636,,1,2,,2,1,19,19,Y,8,100,,4,2105219900420003,636,8,7,0,0,0,,,,6,37,37,6,1,2,1990,2105219900420,04,wd,,,2105219900420003,,,,8,1,,Brunswick,14OCT91:23:23,2,8,1,,,,8835250101,0,1,1,8,1420,28422,2,2,56,1115.5026383,199026378704wd,,0,2105219900420003
,,199026378704we,110521990042119527,,1,2,,3,0,19,71,N,0,10,,6.5,1105219900421010,527,8,7,0,0,1,,,,6,37,37,6,1,2,1990,1105219900421,04,we,,,1105219900421010,,,,8,1,,,14OCT91:23:22,2,8,1,,,,0,0,1,1,8,1650,28012,2,2,42,303.41688202,199026378704we,,0,1105219900421008
,,199026378704we,110521990042119527,,1,2,,3,0,19,71,N,0,10,,6.5,1105219900421009,527,8,7,0,0,1,,,,6,37,37,6,1,2,1990,1105219900421,04,we,,,1105219900421009,,,,8,1,,,14OCT91:23:22,2,8,1,,,,0,0,1,1,8,1645,28012,2,2,15,303.41688202,199026378704we,,0,1105219900421008
,KING MACKEREL,199026378704we,110521990042119527,0,1,2,,1,4,19,51,N,1,30,,6.5,1105219900421008,527,8,7,0,9,0,,,,6,37,37,6,1,2,1990,1105219900421,04,we,,,1105219900421008,1,4,0,8,1,,,14OCT91:23:22,2,2,1,,,,8850030501,0,1,1,2,1640,28302,2,2,55,303.41688202,199026378704we,,0,1105219900421008
,KING MACKEREL,199026378704we,110521990042119527,,1,2,,3,0,19,1,N,1,30,,1,1105219900421007,527,8,7,0,0,1,,,,6,37,37,6,1,2,1990,1105219900421,04,we,,,1105219900421007,,,,8,1,,,14OCT91:23:22,2,8,1,,,,8850030501,0,1,1,8,1600,27302,2,2,48,303.41688202,199026378704we,,0,1105219900421006
,KING MACKEREL,199026378704we,110521990042119527,0,1,2,,1,2,19,1,N,1,8,,6,1105219900421006,527,8,7,0,7,0,,,,6,37,37,6,1,2,1990,1105219900421,04,we,,,1105219900421006,1,2,0,8,1,,,14OCT91:23:22,2,2,1,,,,8850030501,0,1,1,2,1555,27302,2,2,54,303.41688202,199026378704we,,0,1105219900421006
,KING MACKEREL,199026378704we,110521990042119527,0,1,2,,2,1,19,19,Y,12,250,,5,1105219900421002,527,8,7,1,0,0,,,,6,37,37,6,1,2,1990,1105219900421,04,we,,,1105219900421002,1,0,1,8,1,,Brunswick,14OCT91:23:22,2,8,1,,,,8850030501,0,1,1,8,1505,28459,2,2,31,367.3718123,199026378704we,,0,1105219900421002
,KING MACKEREL,199026378704we,110521990042119527,0,1,2,,2,1,19,19,Y,12,200,,5,1105219900421001,527,8,7,1,0,0,,,,6,37,37,6,1,2,1990,1105219900421,04,we,,,1105219900421001,1,0,1,8,1,,Brunswick,14OCT91:23:22,2,8,1,,,,8850030501,0,1,1,8,1500,28459,2,2,42,367.3718123,199026378704we,,0,1105219900421001
GROUPER GENUS (EPINEPHELUS),KING MACKEREL,199026378704we,1105219900408129492,,1,2,,2,1,129,129,Y,6,100,,7,1105219900408017,492,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1105219900408,04,we,,,1105219900408017,,,,8,9,,New Hanover,14OCT91:23:22,2,8,1,,,,8850030501,8835020400,1,1,8,1815,28412,2,2,99,367.3718123,199026378704we,,0,1105219900408017
GROUPER GENUS (EPINEPHELUS),KING MACKEREL,199026378704we,1105219900408129492,,1,2,,2,1,129,129,Y,4,50,,7,1105219900408016,492,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1105219900408,04,we,,,1105219900408016,,,,8,1,,New Hanover,14OCT91:23:22,2,8,1,,,,8850030501,8835020400,1,1,8,1810,28412,2,2,41,367.3718123,199026378704we,,0,1105219900408016
GROUPER GENUS (EPINEPHELUS),KING MACKEREL,199026378704we,1105219900408129492,,1,2,,2,1,129,129,Y,6,100,,7,1105219900408015,492,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1105219900408,04,we,,,1105219900408015,,,,8,1,,New Hanover,14OCT91:23:22,2,8,1,,,,8850030501,8835020400,1,3,8,1805,28401,2,2,29,367.3718123,199026378704we,,0,1105219900408015
GROUPER GENUS (EPINEPHELUS),KING MACKEREL,199026378704we,1105219900408129492,0,1,2,,2,1,129,129,Y,0,100,,7,1105219900408014,492,8,7,6,0,0,,,,6,37,37,6,1,2,1990,1105219900408,04,we,,,1105219900408014,1,0,6,8,1,,New Hanover,14OCT91:23:22,2,8,1,,,,8850030501,8835020400,1,3,8,1800,28590,2,2,32,367.3718123,199026378704we,,0,1105219900408014
,,199026378704we,1105219900408129492,,1,2,,2,1,129,129,Y,1,4,,3,1105219900408007,492,8,7,0,0,0,,,,6,37,37,6,2,2,1990,1105219900408,04,we,,,1105219900408007,,,,8,9,,New Hanover,14OCT91:23:22,2,8,1,,,,0,0,1,1,8,1710,28401,2,2,20,367.3718123,199026378704we,,0,1105219900408007
,BLACK SEA BASS,199026378704we,1105219900408129492,,1,2,,2,1,129,129,Y,2,100,,3,1105219900408006,492,8,7,0,0,0,,,,6,37,37,6,2,2,1990,1105219900408,04,we,,,1105219900408006,,,,8,9,,New Hanover,14OCT91:23:22,2,8,1,,,,8835020301,0,1,1,8,1705,28401,2,2,23,367.3718123,199026378704we,,0,1105219900408006
,BLACK SEA BASS,199026378704we,1105219900408129492,,1,2,,2,1,129,129,Y,2,75,,3,1105219900408005,492,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1105219900408,04,we,,,1105219900408005,,,,8,1,,New Hanover,14OCT91:23:22,2,8,1,,,,8835020301,0,1,1,8,1700,28412,2,2,47,367.3718123,199026378704we,,0,1105219900408005
GROUPER GENUS (MYCTEROPERCA),KING MACKEREL,199026378703we,110521990031113355,0,1,2,,3,0,133,133,Y,2,60,,8,1105219900311005,55,8,7,3,0,1,,,,6,37,37,6,1,2,1990,1105219900311,03,we,,,1105219900311005,1,0,20,8,1,,Onslow,14OCT91:23:22,2,8,1,,,,8850030501,8835020500,1,1,8,1605,28546,2,8,39,278.67507135,199026378703we,,0,1105219900311004
GROUPER GENUS (MYCTEROPERCA),KING MACKEREL,199026378703we,110521990031113355,0,1,2,,1,2,133,133,Y,0,6,,8,1105219900311004,55,8,7,0,20,0,,,,6,37,37,6,1,2,1990,1105219900311,03,we,,,1105219900311004,1,2,0,8,1,,Onslow,14OCT91:23:22,2,2,1,,,,8850030501,8835020500,1,1,2,1600,28546,2,0,41,278.67507135,199026378703we,,0,1105219900311004
,,199026378703we,110521990031113355,0,1,2,,2,1,133,81,O,0,6,,6,1105219900311003,55,8,7,4,0,0,,,,,37,54,6,1,2,1990,1105219900311,03,we,,,1105219900311003,1,,,8,1,,,14OCT91:23:22,2,8,1,,,,0,0,1,3,8,1500,25801,2,8,52,186.70361298,199026378703we,,0,1105219900311003
SPOTTED SEATROUT,BLUEFISH,199026378704wd,110681990042755150,,G,5,,2,1,55,3,O,0,7,,4.5,1106819900427012,150,8,7,0,0,0,,,,5,37,10,6,1,2,1990,1106819900427,04,wd,,,1106819900427012,,,,8,1,,New Castle,14OCT91:23:23,8,8,1,,,,8835250101,8835440102,1,1,8,1529,19804,2,2,49,3169.4392174,199026378704wd,,0,1106819900427012
,SUMMER FLOUNDER,199026378704wd,110681990042755150,,G,5,,3,0,55,55,Y,3,3,,3.5,1106819900427011,150,8,7,0,0,1,,,,6,37,37,6,1,2,1990,1106819900427,04,wd,,,1106819900427011,,,,8,1,,Dare,14OCT91:23:23,8,8,1,,,,8857030301,0,1,1,8,1459,27949,2,2,36,4730.7263418,199026378704wd,,0,1106819900427010
,SUMMER FLOUNDER,199026378704wd,110681990042755150,0,G,5,,1,2,55,55,Y,3,3,,3.5,1106819900427010,150,8,7,1,7,0,,,,6,37,37,6,1,2,1990,1106819900427,04,wd,,,1106819900427010,1,,,8,1,,Dare,14OCT91:23:23,8,2,1,,,,8857030301,0,1,1,2,1452,27949,2,2,39,4730.7263418,199026378704wd,,0,1106819900427010
,,199026378704wd,110681990042755150,,G,5,,2,1,55,173,O,1,1,,3,1106819900427007,150,8,7,0,0,0,,,,5,37,51,6,1,2,1990,1106819900427,04,wd,,,1106819900427007,,,,8,1,,,14OCT91:23:23,8,8,1,,,,0,0,1,1,8,1313,24354,2,2,25,3169.4392174,199026378704wd,,0,1106819900427007
,,199026378704wd,110681990042755150,0,G,5,,1,1,55,173,O,1,1,,3,1106819900427006,150,8,7,0,1,0,,,,5,37,51,6,1,2,1990,1106819900427,04,wd,,,1106819900427006,1,1,0,8,1,,,14OCT91:23:23,8,1,1,,,,0,0,1,1,8,1308,24654,2,2,25,3169.4392174,199026378704wd,,0,1106819900427006
,,199026378704wd,110681990042755150,0,G,5,,2,1,55,183,N,1,3,,2,1106819900427005,150,8,7,1,0,0,,,,6,37,37,6,1,2,1990,1106819900427,04,wd,,,1106819900427005,1,,,8,1,,,14OCT91:23:23,8,8,1,,,,0,0,1,1,8,1255,27587,2,2,28,3907.164862,199026378704wd,,0,1106819900427005
,,199026378704wd,110681990042755150,0,G,5,,2,1,55,183,N,1,3,,2,1106819900427004,150,8,7,1,0,0,,,,6,37,37,6,1,2,1990,1106819900427,04,wd,,,1106819900427004,1,,,8,1,,,14OCT91:23:23,8,8,1,,,,0,0,1,1,8,1250,27587,2,2,29,3907.164862,199026378704wd,,0,1106819900427004
,BLUEFISH,199026378704wd,110681990042755150,0,G,5,,2,1,55,83,Y,0,3,,2,1106819900427002,150,8,7,1,0,0,,,,6,37,37,6,1,2,1990,1106819900427,04,wd,,,1106819900427002,1,,,8,1,,Halifax,14OCT91:23:23,8,8,1,,,,8835250101,0,1,1,8,1239,27823,2,2,49,4730.7263418,199026378704wd,,0,1106819900427002
,SPOTTED SEATROUT,199026378704wd,110681990042755150,0,G,5,,2,1,55,55,Y,0,33,,4.5,1106819900427001,150,8,7,1,0,0,,,,6,37,37,6,1,2,1990,1106819900427,04,wd,,,1106819900427001,1,,,8,1,,Dare,14OCT91:23:23,8,8,1,,,,8835440102,0,1,1,8,1155,27958,2,2,35,4730.7263418,199026378704wd,,0,1106819900427001
,SUMMER FLOUNDER,199026378704wd,1106419900426141178,0,5,5,,2,1,141,129,Y,7,30,,1,1106419900426005,178,8,7,1,0,0,,,,6,37,37,6,1,2,1990,1106419900426,04,wd,,,1106419900426005,1,,,8,1,Z,New Hanover,14OCT91:23:23,8,8,1,,,,8857030301,0,1,1,8,1736,28405,2,2,37,14440.759998,199026378704wd,,0,1106419900426005
,BLUEFISH,199026378704wd,1106419900426141178,,5,5,,2,1,141,141,Y,3,7,,8,1106419900426004,178,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106419900426,04,wd,,,1106419900426004,,,,8,1,Z,Pender,14OCT91:23:23,8,8,1,,,,8835250101,0,1,1,8,1513,28405,2,2,33,14440.759998,199026378704wd,,0,1106419900426004
,BLUEFISH,199026378704wd,1106419900426141178,,5,5,,2,1,141,141,Y,1,5,,8,1106419900426003,178,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106419900426,04,wd,,,1106419900426003,,,,8,1,Z,Pender,14OCT91:23:23,8,8,1,,,,8835250101,0,1,1,8,1511,28478,2,2,26,14440.759998,199026378704wd,,0,1106419900426003
,BLUEFISH,199026378704wd,1106419900426141178,,5,5,,2,1,141,129,Y,1,2,,8,1106419900426002,178,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106419900426,04,wd,,,1106419900426002,,,,8,1,Z,New Hanover,14OCT91:23:23,8,8,1,,,,8835250101,0,1,1,8,1509,28429,2,2,34,14440.759998,199026378704wd,,0,1106419900426002
,BLUEFISH,199026378704wd,1106419900426141178,0,5,5,,2,1,141,129,Y,3,10,,8,1106419900426001,178,8,7,1,0,0,,,,6,37,37,6,1,2,1990,1106419900426,04,wd,,,1106419900426001,1,0,1,8,1,Z,New Hanover,14OCT91:23:23,8,8,1,,,,8835250101,0,1,1,8,1504,28429,2,2,44,14440.759998,199026378704wd,,0,1106419900426001
,BLUEFISH,199026378704wd,110681990042755150,,G,5,,2,1,55,83,Y,0,2,,2,1106819900427003,150,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106819900427,04,wd,,,1106819900427003,,,,8,1,,Halifax,14OCT91:23:23,8,8,1,,,,8835250101,0,1,1,8,1244,27823,2,2,47,4730.7263418,199026378704wd,,0,1106819900427003
,NORTHERN KINGFISH,199026378704we,110641990041431393,,G,5,,2,1,31,147,Y,0,0,,2,1106419900414010,393,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106419900414,04,we,,,1106419900414010,,,,8,1,,Pitt,14OCT91:23:23,8,8,1,,,,8835440603,0,1,1,8,1659,27858,2,2,22,2227.2248147,199026378704we,,0,1106419900414010
,,199026378704we,110641990041431393,0,3,5,,1,1,31,49,Y,0,12,,2,1106419900414009,393,8,7,6,2,0,,,,6,37,37,6,1,2,1990,1106419900414,04,we,,,1106419900414009,1,,,8,1,,Craven,14OCT91:23:23,8,1,1,,,,0,0,1,1,8,1652,28562,2,2,26,2227.2248147,199026378704we,,0,1106419900414009
,NORTHERN KINGFISH,199026378704we,110641990041431393,,3,5,,3,0,31,49,Y,2,72,,8,1106419900414008,393,8,7,0,0,1,,,,6,37,37,6,2,2,1990,1106419900414,04,we,,,1106419900414008,,,,8,9,,Craven,14OCT91:23:23,8,8,1,,,,8835440603,0,1,1,8,1604,28560,2,2,42,2227.2248147,199026378704we,,0,1106419900414007
,NORTHERN KINGFISH,199026378704we,110641990041431393,0,3,5,,1,2,31,137,Y,0,0,,8,1106419900414007,393,8,7,2,15,0,,,,6,37,37,6,1,2,1990,1106419900414,04,we,,,1106419900414007,1,,,8,1,,Pamlico,14OCT91:23:23,8,2,1,,,,8835440603,0,1,1,2,1558,28560,2,8,35,2227.2248147,199026378704we,,0,1106419900414007
,,199026378704we,110641990041431393,,3,5,,2,1,31,31,Y,0,60,,3,1106419900414004,393,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106419900414,04,we,,,1106419900414004,,,,8,1,,Carteret,14OCT91:23:23,8,8,1,,,,0,0,1,1,8,1435,28570,2,2,35,2227.2248147,199026378704we,,0,1106419900414004
,,199026378704we,110641990041431393,0,3,5,,2,1,31,31,Y,0,60,,3,1106419900414003,393,8,7,7,0,0,,,,6,37,37,6,1,2,1990,1106419900414,04,we,,,1106419900414003,1,,,8,1,,Carteret,14OCT91:23:23,8,8,1,,,,0,0,1,1,8,1427,28570,2,2,32,2227.2248147,199026378704we,,0,1106419900414003
,,199026378704we,110641990040731139,0,G,5,,2,1,31,101,N,0,50,,3,1106419900407008,139,8,7,1,0,0,,,,6,37,37,6,1,2,1990,1106419900407,04,we,,,1106419900407008,1,,,8,1,,,14OCT91:23:23,8,8,1,,,,0,0,1,1,8,1751,27576,2,2,29,2979.5555026,199026378704we,,0,1106419900407008
,,199026378704we,110641990040731139,0,G,5,,2,1,31,101,N,0,50,,3,1106419900407007,139,8,7,1,0,0,,,,6,37,37,6,1,2,1990,1106419900407,04,we,,,1106419900407007,1,,,8,1,,,14OCT91:23:23,8,8,1,,,,0,0,1,1,8,1748,27577,2,2,42,2979.5555026,199026378704we,,0,1106419900407007
,,199026378704we,110641990040731139,,3,5,,2,1,31,101,N,0,50,,3,1106419900407006,139,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106419900407,04,we,,,1106419900407006,,,,8,1,,,14OCT91:23:23,8,8,1,,,,0,0,1,1,8,1742,27577,2,2,38,2979.5555026,199026378704we,,0,1106419900407006
SPOTTED SEATROUT,ATLANTIC CROAKER,199026378704we,110641990040731139,,G,5,,3,0,31,77,N,0,15,,2,1106419900407005,139,8,7,0,0,1,,,,6,37,37,6,1,2,1990,1106419900407,04,we,,,1106419900407005,,,,8,1,,,14OCT91:23:23,8,8,1,,,,8835440702,8835440102,1,1,8,1716,27522,2,2,48,2979.5555026,199026378704we,,0,1106419900407004
SPOTTED SEATROUT,ATLANTIC CROAKER,199026378704we,110641990040731139,0,G,5,,1,2,31,77,N,2,7,,2,1106419900407004,139,8,7,3,7,0,,,,6,37,37,6,1,2,1990,1106419900407,04,we,,,1106419900407004,1,1,0,8,1,,,14OCT91:23:23,8,2,1,,,,8835440702,8835440102,1,1,2,1700,27522,2,2,23,2979.5555026,199026378704we,,0,1106419900407004
SPOTTED SEATROUT,BLACK SEA BASS,199026378704we,110641990040731139,,3,5,,2,1,31,101,N,6,22,,7,1106419900407003,139,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106419900407,04,we,,,1106419900407003,,,,8,1,,,14OCT91:23:23,8,8,1,,,,8835020301,8835440102,1,1,8,1539,27577,2,2,47,2979.5555026,199026378704we,,0,1106419900407003
SPOTTED SEATROUT,BLACK SEA BASS,199026378704we,110641990040731139,,G,5,,2,1,31,101,N,0,15,,7,1106419900407002,139,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106419900407,04,we,,,1106419900407002,,,,8,1,,,14OCT91:23:23,8,8,1,,,,8835020301,8835440102,1,1,8,1533,27520,2,2,34,2979.5555026,199026378704we,,0,1106419900407002
SPOTTED SEATROUT,BLACK SEA BASS,199026378704we,110641990040731139,0,G,5,,2,1,31,101,N,0,15,,7,1106419900407001,139,8,7,2,0,0,,,,6,37,37,6,1,2,1990,1106419900407,04,we,,,1106419900407001,1,0,1,8,1,,,14OCT91:23:23,8,8,1,,,,8835020301,8835440102,1,1,8,1529,27520,2,2,41,2979.5555026,199026378704we,,0,1106419900407001
,,199026378704wd,110601990041631393,,3,5,,2,1,31,31,Y,0,10,,6,1106019900416007,393,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106019900416,04,wd,,,1106019900416007,,,,8,1,,Carteret,14OCT91:23:22,8,8,1,,,,0,0,1,1,8,1635,28570,2,2,36,6762.8355627,199026378704wd,,0,1106019900416007
,,199026378704wd,110601990041631393,,3,5,,2,1,31,31,Y,1,20,,6,1106019900416006,393,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106019900416,04,wd,,,1106019900416006,,,,8,1,,Carteret,14OCT91:23:22,8,8,1,,,,0,0,1,1,8,1625,28570,2,2,32,6762.8355627,199026378704wd,,0,1106019900416006
,,199026378704wd,110601990041631393,,3,5,,2,1,31,31,Y,4,45,,6,1106019900416005,393,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106019900416,04,wd,,,1106019900416005,,,,8,1,,Carteret,14OCT91:23:22,8,8,1,,,,0,0,1,1,8,1615,28570,2,2,27,6762.8355627,199026378704wd,,0,1106019900416005
,,199026378704wd,110601990041631393,,3,5,,2,1,31,31,Y,0,40,,5,1106019900416004,393,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106019900416,04,wd,,,1106019900416004,,,,8,1,,Carteret,14OCT91:23:22,8,8,1,,,,0,0,1,1,8,1600,28557,2,2,57,6762.8355627,199026378704wd,,0,1106019900416004
,,199026378704wd,110601990041631393,,3,5,,2,1,31,31,Y,0,100,,2,1106019900416001,393,8,7,0,0,0,,,,6,37,37,6,1,2,1990,1106019900416,04,wd,,,1106019900416001,,,,8,1,,Carteret,14OCT91:23:22,8,8,4,,,,0,0,1,1,8,1515,28557,2,2,60,6762.8355627,199026378704wd,,0,1106019900416001
,,199026458304wd,111321990041643133,0,1,1,,1,1,43,51,Y,99,999,,8,1113219900416013,133,2,3,2,1,0,,,,6,45,45,6,8,2,1990,1113219900416,04,wd,,,1113219900416013,1,0,1,8,9,,Horry,08AUG91:08:40,1,1,1,,,,0,0,9,88,8,1550,99999,8,8,99,14861.490056,199026458304wd,,0,1113219900416013
,,199026458304wd,111321990041643133,0,1,1,,1,1,43,51,Y,99,999,,8,1113219900416012,133,2,3,1,1,0,,,,6,45,45,6,8,2,1990,1113219900416,04,wd,,,1113219900416012,1,,,8,9,,Horry,08AUG91:08:40,1,1,1,,,,0,0,9,88,8,1545,99999,8,8,99,14861.490056,199026458304wd,,0,1113219900416012
,,199026458304wd,111321990041643133,0,1,1,,1,1,43,51,Y,98,998,,8,1113219900416011,133,2,3,1,1,0,,,,6,45,45,6,1,2,1990,1113219900416,04,wd,,,1113219900416011,1,,,8,9,,Horry,08AUG91:08:40,1,1,1,,,,0,0,1,88,8,1540,99998,8,8,29,14861.490056,199026458304wd,,0,1113219900416011
,,199026458304wd,111321990041643133,0,1,1,,1,1,43,51,Y,98,998,,8,1113219900416010,133,2,3,2,1,0,,,,6,45,45,6,1,2,1990,1113219900416,04,wd,,,1113219900416010,1,,,8,9,,Horry,08AUG91:08:40,1,1,1,,,,0,0,1,88,8,1535,99998,8,8,23,14861.490056,199026458304wd,,0,1113219900416010
,BLUEFISH,199026458304we,111321990040843133,0,1,1,,2,1,43,51,Y,98,998,,4,1113219900408001,133,2,3,1,0,0,,,,6,45,45,6,8,2,1990,1113219900408,04,we,,,1113219900408001,1,,,8,9,,Horry,08AUG91:08:40,1,8,1,,,,8835250101,0,9,88,8,1626,99999,8,8,99,11657.022261,199026458304we,,0,1113219900408001
,RED DRUM,199026458303we,111321990032443133,,1,1,,2,1,43,51,Y,0,0,,1,1113219900324007,133,5,3,0,0,0,,,,6,45,45,6,9,2,1990,1113219900324,03,we,,,1113219900324007,,,,8,9,,Horry,08AUG91:08:40,1,8,1,,,,8835440901,0,9,88,8,1626,99999,8,8,99,11657.022261,199026458303we,,0,1113219900324007
,RED DRUM,199026458303we,111321990032443133,,1,1,,2,1,43,51,Y,0,0,,1,1113219900324006,133,5,3,0,0,0,,,,6,45,45,6,9,2,1990,1113219900324,03,we,,,1113219900324006,,,,8,9,,Horry,08AUG91:08:40,1,8,1,,,,8835440901,0,9,88,8,1621,99999,8,8,99,11657.022261,199026458303we,,0,1113219900324006
,BLUEFISH,199026458303we,111321990032443133,,1,1,,2,1,43,51,Y,2,2,,3,1113219900324005,133,5,3,0,0,0,,,,6,45,45,6,1,2,1990,1113219900324,03,we,,,1113219900324005,,,,8,1,,Horry,08AUG91:08:40,1,8,1,,,,8835250101,0,1,88,8,1605,99998,8,8,99,11657.022261,199026458303we,,0,1113219900324005
,BLUEFISH,199026458303we,111321990032443133,,1,1,,2,1,43,51,Y,2,2,,3,1113219900324004,133,5,3,0,0,0,,,,6,45,45,6,1,2,1990,1113219900324,03,we,,,1113219900324004,,,,8,1,,Horry,08AUG91:08:40,1,8,1,,,,8835250101,0,1,88,8,1600,99998,8,8,36,11657.022261,199026458303we,,0,1113219900324004
,,199026458303we,111321990032443133,,1,1,,2,1,43,51,Y,98,998,,1,1113219900324003,133,5,3,0,0,0,,,,6,45,45,6,9,2,1990,1113219900324,03,we,,,1113219900324003,,,,8,9,,Horry,08AUG91:08:40,1,8,1,,,,0,0,9,88,8,1540,99998,8,8,99,11657.022261,199026458303we,,0,1113219900324003
,,199026458303we,111321990032443133,,1,1,,2,1,43,23,O,0,0,,1,1113219900324002,133,2,3,0,0,0,,,,6,45,37,6,1,2,1990,1113219900324,03,we,,,1113219900324002,,,,8,1,,,08AUG91:08:40,1,8,1,,,,0,0,1,88,8,1529,99998,8,8,99,25159.979406,199026458303we,,0,1113219900324002
,,199026458303we,111321990032443133,,1,1,,2,1,43,23,O,0,0,,1,1113219900324001,133,2,3,0,0,0,,,,6,45,37,6,1,2,1990,1113219900324,03,we,,,1113219900324001,,,,8,1,,,08AUG91:08:40,1,8,1,,,,0,0,1,88,8,1524,99998,8,8,22,25159.979406,199026458303we,,0,1113219900324001
,BLUEFISH,199026458303wd,111321990032343133,,1,1,,2,1,43,998,O,14,14,,2,1113219900323007,133,5,3,0,0,0,,,,,45,99,6,1,2,1990,1113219900323,03,wd,,,1113219900323007,,,,8,1,,,08AUG91:08:40,1,8,1,,,,8835250101,0,1,88,8,1520,99997,8,8,52,32076.354955,199026458303wd,,0,1113219900323007
,,199026458303wd,111321990032343133,,1,1,,2,1,43,25,O,0,0,,1,1113219900323006,133,5,3,0,0,0,,,,6,45,37,6,1,2,1990,1113219900323,03,wd,,,1113219900323006,,,,8,1,,,08AUG91:08:40,1,8,1,,,,0,0,1,88,8,1450,99998,8,8,55,32076.354955,199026458303wd,,0,1113219900323006
,,199026458304we,111351990041419124,,2,5,,2,1,19,21,O,0,0,,1,1113519900414003,124,3,3,0,0,0,,,,6,45,13,6,8,2,1990,1113519900414,04,we,,,1113519900414003,,,,8,9,,,08AUG91:08:40,8,8,1,,,,0,0,2,88,8,1610,99999,8,8,28,15914.538237,199026458304we,,0,1113519900414003
,,199026458304we,111351990041419124,,2,5,,2,1,19,19,Y,10,20,,1,1113519900414001,124,3,3,0,0,0,,,,6,45,45,6,8,2,1990,1113519900414,04,we,,,1113519900414001,,,,8,9,,Charleston,08AUG91:08:40,8,8,1,,,,0,0,2,88,8,1600,99999,8,8,28,7373.4609838,199026458304we,,0,1113519900414001
,,199026458303we,111351990032519124,,2,5,,2,1,19,19,Y,99,999,,2,1113519900325013,124,5,3,0,0,0,,,,6,45,45,6,1,2,1990,1113519900325,03,we,,,1113519900325013,,,,8,1,,Charleston,08AUG91:08:40,8,8,1,,,,0,0,1,88,8,1605,99999,8,8,99,7373.4609838,199026458303we,,0,1113519900325013
,,199026458303we,111351990032519124,,2,5,,2,1,19,19,Y,99,999,,2,1113519900325012,124,5,3,0,0,0,,,,6,45,45,6,1,2,1990,1113519900325,03,we,,,1113519900325012,,,,8,1,,Charleston,08AUG91:08:40,8,8,1,,,,0,0,1,88,8,1600,99999,8,8,99,7373.4609838,199026458303we,,0,1113519900325012
,,199026458303we,111351990032519124,,2,5,,2,1,19,19,Y,0,0,,6,1113519900325010,124,5,3,0,0,0,,,,6,45,45,6,1,2,1990,1113519900325,03,we,,,1113519900325010,,,,8,1,,Charleston,08AUG91:08:40,8,8,1,,,,0,0,1,88,8,1545,29414,8,8,32,7373.4609838,199026458303we,,0,1113519900325010
,,199026458303we,111351990032519124,,2,5,,2,1,19,998,O,99,999,,1,1113519900325009,124,5,3,0,0,0,,,,,45,99,6,1,2,1990,1113519900325,03,we,,,1113519900325009,,,,8,1,,,08AUG91:08:40,8,8,1,,,,0,0,1,88,8,1525,99997,8,8,99,15914.538237,199026458303we,,0,1113519900325009
